INSEE,Latitude,Longitude
70237,47.6667,5.78333
70238,47.916667,6.3
70239,47.4667,6.03333
7024,44.366667,4.15
70240,47.85,6.333333
70241,47.45,6.066667
70242,47.9333,6.16667
70243,47.483333,6.233333
70244,47.7833,6
70245,47.883333,6.4
70246,47.65,5.666667
70247,47.6445,5.67
70248,47.666667,6.75
70249,47.8333,6.26667
7025,44.666667,4.166667
70250,47.733333,6.466667
70251,47.65,5.75
70252,47.5787,5.57945
70253,47.466667,5.9
70254,47.65,6.63333
70255,47.55,5.866667
70256,47.75,6.66667
70257,47.4881,5.94612
70258,47.816667,6.416667
70259,47.7,6.53333
7026,44.85,4.116667
70260,47.65,6.55
70261,47.6167,6.18333
70262,47.666667,6.383333
70263,47.7167,6.31667
70264,47.516667,6.533333
70265,47.377,5.54889
70267,47.8,5.933333
70268,47.35,5.9
70269,47.9,6.183333
7027,44.833333,4.8
70270,47.533333,6.633333
70271,47.6,6.46667
70272,47.716667,5.85
70273,47.5167,6.51667
70274,47.633333,5.85
70275,47.5089,5.99528
70276,47.566667,6.566667
70277,47.5667,6.58333
70278,47.666667,6.083333
70279,47.45,5.58333
70280,47.433333,5.566667
70281,47.5333,5.86667
70282,47.4,5.816667
70283,47.8428,6.72251
70284,47.85,6.283333
70285,47.5833,6.75
70286,47.316667,5.716667
70287,47.9,6.06667
70288,47.483333,6.083333
70289,47.4833,5.76667
70290,47.866667,6.183333
70291,47.9333,5.91667
70292,47.816667,5.9
70293,47.7667,5.93333
70294,47.75,6.5
70295,47.7937,6.52667
70296,47.416667,6.233333
70297,47.6333,5.63333
70298,47.716667,5.816667
70299,47.6333,5.78333
7030,44.9,4.533333
70300,47.666667,5.466667
70301,47.5167,5.96667
70302,47.35,5.616667
70303,47.6333,6.35
70304,47.75,6.483333
70305,47.4667,5.38333
70306,47.616667,6.616667
70307,47.59,6.44751
70308,47.883333,6.583333
70309,47.4467,6.20612
70310,47.683333,6.5
70311,47.8167,6.38333
70312,47.6,6.733333
70313,47.65,6.58333
70314,47.783333,6.466667
70315,47.9,6.28333
70316,47.533333,6.1
70317,47.5333,6.45
70318,47.6748,6.60278
70319,47.65,6.6
7032,44.633333,4.583333
70320,47.8667,5.98333
70321,47.666667,6.483333
70322,47.7333,6.26667
70323,47.916667,6.133333
70324,47.5333,6.05
70325,47.5,6.016667
70326,47.45,6.08333
70327,47.2637,5.59389
70328,47.716667,6.583333
70329,47.7333,5.78333
7033,44.35,4.316667
70330,47.616667,6.783333
70331,47.4167,5.53333
70332,47.55,6.383333
70333,47.6,5.55
70334,47.2833,5.76667
70335,47.433333,6.25
70336,47.5167,6.48333
70337,47.733333,5.833333
70338,47.8833,6.13333
70339,47.75,6.583333
7034,44.366667,4.533333
70340,47.5833,5.75
70341,47.8,6.1
70342,47.5333,5.73333
70343,47.783333,6.133333
70344,47.7667,6.23333
70345,47.816667,6.733333
70346,47.55,6.55
70347,47.5833,6.55
70348,47.633333,6.55
70349,47.55,6.41667
7035,44.916667,4.7
70350,47.7323,5.74112
70351,47.65,6.366667
70352,47.9167,6.6
70353,47.2864,5.66112
70356,47.3667,5.91667
70357,47.466667,6.266667
70358,47.65,6.23333
70359,47.933333,5.95
7036,45.283333,4.766667
70360,47.9167,6.08333
70361,47.75,6.566667
70362,47.8,5.81667
70363,47.633333,6.066667
70364,47.6142,6.37389
70365,47.583333,5.583333
70366,47.4425,5.87001
70367,47.6,6.066667
70368,47.5667,5.61667
70369,47.633333,5.783333
7037,44.9,4.25
70370,47.35,5.533333
70371,47.5,5.63333
70372,47.816667,5.983333
70373,47.7095,5.74112
70374,47.3,5.666667
70375,47.5333,5.75
70376,47.466667,5.533333
70377,47.433333,5.716667
70378,47.6,6.16667
7038,44.616667,4.016667
70380,47.75,6.2
70381,47.5667,6.2
70382,47.583333,5.55
70383,47.4,6.08333
70384,47.533333,5.95
70385,47.7167,6.55
70386,47.7,5.933333
70387,47.5667,5.95
70388,47.616667,6.133333
70389,47.3833,5.63333
70390,47.616667,6.3
70391,47.816667,5.833333
70392,47.7667,5.85
70393,47.416667,5.933333
70394,47.3833,5.68333
70395,47.583333,6.383333
70396,47.6,6.4
70397,47.45,6.2
70398,47.8,6.31667
70399,47.883333,5.983333
70400,47.8,5.7
70401,47.633333,5.95
70402,47.5333,5.56667
70403,47.65,6.583333
70404,47.9667,6.03333
70405,47.483333,6.1
70406,47.6097,5.38949
70407,47.366667,6.05
70408,47.2833,5.56667
70409,47.65,5.6
7041,45.266667,4.666667
70410,47.3228,5.86445
70411,47.866667,6.233333
70412,47.85,6.21667
70413,47.716667,6.733333
70414,47.7667,6.75
70415,47.8839,6.07001
70416,47.666667,6.35
70417,47.6333,6.03333
70418,47.533333,5.916667
70419,47.9667,6.13333
7042,44.366667,4.65
70420,47.516667,6.383333
70421,47.6833,6.05
70422,47.45,5.466667
70423,47.7667,5.78333
70424,47.533333,6.266667
70425,47.8333,6.5
70426,47.716667,6.133333
70427,47.75,6
70428,47.65,6.133333
70429,47.6667,6.15
7043,44.383333,4.083333
70430,47.766667,5.7
70431,47.4667,6.1
70432,47.733333,6.433333
70433,47.6167,6.18333
70434,47.533333,5.683333
70435,47.85,6.48333
70436,47.866667,5.883333
70437,47.9,5.98333
70438,47.583333,5.833333
70439,47.5833,6.01667
7044,45.333333,4.683333
70440,47.583333,5.783333
70441,47.4667,5.98333
70442,47.633333,5.766667
70443,47.3333,5.56667
70444,47.316667,5.616667
70445,47.7667,6.48333
70446,47.466667,5.633333
70447,47.4167,6.06667
70448,47.616667,5.716667
70449,47.4731,6.20306
7045,44.733333,4.25
70450,47.75,5.733333
70451,47.7,6.65
70452,47.566667,6.033333
70453,47.9167,6.63333
70454,47.833333,5.8
70455,47.6667,6.55
70456,47.466667,6.133333
70457,47.65,5.93333
70458,47.633333,5.683333
70459,47.75,6.58333
7046,44.4,4.183333
70460,47.866667,6.516667
70461,47.45,5.7
70462,47.55,6.516667
70463,47.5167,5.85
70464,47.716667,6.533333
70466,47.4167,5.73333
70467,47.883333,6.266667
70468,47.8333,5.83333
70469,47.833333,6.516667
7047,44.683333,3.916667
70470,47.7833,6.31667
70471,47.5,5.783333
70472,47.8333,6.1
70473,47.8,6.383333
70474,47.5667,6.45
70475,47.85,6.4
70476,47.8667,6.03333
70477,47.566667,6.633333
70478,47.6953,6.27917
70479,47.4473,5.74112
7048,44.9,4.6
70480,47.3,5.566667
70481,47.55,5.75
70482,47.666667,5.966667
70483,47.65,6.05
70484,47.55,6.566667
70485,47.9667,6.08333
70486,47.733333,5.866667
70487,47.565,6.52612
70488,47.833333,6.066667
70489,47.8167,6.68333
70490,47.716667,6.3
70491,47.55,5.75
70492,47.5823,5.87862
70493,47.4,6.05
70494,47.2833,5.7
70495,47.683333,5.733333
70496,47.8333,5.98333
70497,47.566667,6.733333
70498,47.785,6.62917
70499,47.616667,5.8
7050,44.416667,4.1
70500,47.5,6.31667
70501,47.466667,6.283333
70502,47.6,5.8
70503,47.416667,6.1
70504,47.6167,5.96667
70505,47.383333,5.583333
70506,47.5667,6.7
70507,47.45,6.033333
70508,47.516667,6.25
70509,47.3333,5.71667
70510,47.3481,5.58695
70511,47.583333,5.733333
70512,47.915,6.36723
70513,47.633333,6.1
70514,47.3333,5.63333
70515,47.616667,6.483333
70516,47.55,6.28333
70517,47.566667,6.15
70518,47.737,6.18334
70519,47.4,6.166667
70520,47.6,5.83333
70521,47.433333,5.85
70522,47.7167,6.2
70523,47.533333,5.533333
70524,47.6667,6.03333
70525,47.6606,5.82528
70526,47.916667,6.1
70527,47.4667,5.9
70528,47.4198,5.70139
70529,47.433333,5.566667
7053,44.4,4.266667
70530,47.54,6.53862
70531,47.433333,5.866667
70532,47.55,6.13333
70533,47.43,5.83001
70534,47.7,6.216667
70535,47.55,6.1
70536,47.6,6.05
70537,47.6667,6.31667
70538,47.466667,5.8
70539,47.5625,5.80528
7054,44.95,4.316667
70540,47.4,5.733333
70541,47.7833,6.25
70542,47.366667,5.666667
70543,47.433333,6.216667
70544,47.6167,6.53333
70546,47.5167,5.65
70547,47.566667,6.716667
70548,47.85,5.78333
70549,47.516667,5.866667
7055,44.866667,4.833333
70550,47.6333,6.16667
70551,47.533333,5.883333
70552,47.5833,6.46667
70553,47.55,6.483333
70554,47.9,5.93333
70555,47.7723,6.19751
70557,47.4,5.75
70558,47.7078,6.25056
70559,47.65,6.183333
7056,45.333333,4.75
70560,47.45,5.98333
70561,47.55,6.433333
70562,47.55,6.46667
70563,47.6,6.216667
70564,47.7667,6.28333
70565,47.466667,6.166667
70566,47.7167,6.08333
70567,47.55,6.65
70568,47.6667,5.76667
70569,47.716667,6.233333
7057,44.4,4.166667
70570,47.35,5.75
70571,47.75,6.31667
70572,47.8142,5.76139
70573,47.833333,6.533333
70574,47.6167,5.73333
70575,47.3389,6.01806
70577,47.65,6.48333
70578,47.316667,5.9
70579,47.55,6.76723
7058,44.55,4.3
70580,47.583333,5.983333
70581,47.65,6.45
70582,47.633333,5.9
70583,47.5167,6.2
7060,44.916667,4.65
7061,44.483333,4.366667
7062,44.6,4.316667
7063,45.116667,4.75
7064,44.9,4.416667
7065,44.683333,4.3
7066,44.7,4.65
7067,45.266667,4.75
7069,45.066667,4.683333
7070,44.966667,4.85
7071,44.8,3.966667
7072,44.766667,4.616667
7073,45.016667,4.65
7074,44.75,4.566667
7075,44.8,4.133333
7076,44.65,4.766667
7077,44.633333,4.516667
7078,45.25,4.716667
7080,45.066667,4.383333
7081,44.55,4.1
7082,44.85,4.35
7083,44.816667,4.65
7084,45.166667,4.766667
7085,45.016667,4.6
7086,45.1,4.716667
7087,44.65,4.3
7088,44.475,4.133333
7090,44.75,4.683333
70902,47.683333,5.566667
70903,47.766667,6.033333
7091,44.566667,4.333333
7092,44.683333,4.55
7093,44.716667,4.4
7096,44.85,4.55
7097,45.016667,4.833333
7099,44.45,4.533333
7100,44.433333,4.083333
71001,46.5667,4.95
71002,46.7525,5.00695
71003,46.9059,4.98278
71004,46.816667,4.95
71005,46.85,4.68333
71006,46.333333,4.233333
71007,46.5167,4.68333
71008,46.233333,4.366667
71009,47.0667,4.1
7101,44.4,4.3
71010,46.9,4.416667
71011,46.3167,4.06667
71013,46.8833,5.3
71014,46.95,4.3
71015,46.95,4.4
71016,46.433333,4.766667
71017,46.5333,4.36667
71018,46.616667,5.1
71019,46.7833,4.68333
71020,47.083333,4.333333
71021,46.4833,4.28333
71022,46.2873,4.28528
71024,46.2978,4.0275
71025,46.4,4.4
71026,46.6667,4.86667
71027,46.666667,5.383333
71028,46.8333,5.4385
71029,46.833333,5.366667
7103,44.983333,4.35
71030,46.4,4.56667
71031,46.383333,4.7
71032,46.3667,4.7
71033,46.816667,4.966667
71034,46.7333,4.68333
71035,46.483333,4.783333
71036,46.5667,4.71667
71037,46.666667,4.616667
71038,46.75,4.38333
71039,46.466667,4.733333
7104,44.783333,4.466667
71040,46.7,4.38333
71041,46.316667,4.35
71042,46.55,4.61667
71043,46.8964,5.02889
71044,46.766667,5.333333
71045,46.7667,5.3
71046,46.75,4.116667
71047,46.6167,3.78333
71048,46.3,3.983333
71049,46.833333,4.716667
71050,46.3667,4.63333
71051,46.883333,4.733333
71052,46.5833,4.88333
71053,46.533333,4.133333
71054,46.9167,5.03333
71055,46.366667,4.566667
71056,46.6333,5.18333
71057,46.5,4.716667
71058,46.5833,4.75
71059,46.8,4.483333
7106,44.833333,4.033333
71060,46.3,4.15
71061,46.566667,5.016667
71062,46.9083,4.20833
71063,46.866667,4.3
71064,46.6,5.23333
71065,46.433333,4.533333
71066,46.4667,4.83333
71067,46.6,4.633333
71068,46.6,4.58333
71069,46.3392,4.70112
7107,44.633333,4.25
71070,46.716667,4.683333
71071,46.2833,3.93333
71072,46.7,4.633333
71073,46.9167,4.75
71074,46.266667,4.766667
71075,46.6,3.83333
71076,46.783333,4.85
71077,46.2833,4.01667
71078,46.866667,4.683333
71079,46.4833,5.38333
71080,46.583333,4.733333
71081,46.8167,4.83333
71082,46.466667,4.25
71083,46.6,4.783333
71084,46.25,4.75
71085,46.933333,4.633333
71086,46.4023,4.25223
71087,46.55,4.75
71088,46.6333,3.96667
71089,46.633333,4.766667
7109,44.566667,4.25
71090,46.2,4.75
71091,46.382,4.53584
71092,46.6,5.183333
71093,46.8333,5.26667
71094,46.55,4.783333
71095,46.2667,4.3
71096,46.833333,4.233333
71097,46.55,5.11667
71098,46.783333,4.116667
71099,46.3833,4.83333
7110,44.483333,4.233333
71100,46.5,4.866667
71101,46.9167,5.2
71102,46.716667,4.8
71103,46.7562,4.33306
71104,46.933333,5.1
71105,46.3,4.78333
71106,46.433333,4.283333
71107,46.8333,4.66667
71108,46.283333,4.716667
71109,46.8833,4.7
7111,44.716667,4.3
71110,46.233333,4.3
71111,46.5875,4.11278
71112,46.433333,4.6
71113,46.2125,4.25473
71114,46.633333,5.233333
71115,46.8,4.65
71116,46.291667,4.383333
71117,46.7833,4.91667
71118,46.783333,4.8
71119,46.9167,4.78333
71120,46.2,4.333333
71121,46.8333,5.26667
71122,46.9,4.666667
71123,46.2333,3.95
71124,46.666667,4.666667
71125,46.5167,4.56667
71126,46.3325,4.7725
71127,46.533333,4.516667
71128,46.45,4.51667
71129,47.116667,4.233333
7113,44.35,4.416667
71130,46.5167,4.73333
71131,46.883333,5.05
71132,46.6,4.3
71133,46.283333,4.3
71134,46.3667,4.58333
71135,46.416667,4.816667
71136,46.55,4.08333
71137,46.433333,4.65
71138,46.95,5.18333
71139,46.633333,4.533333
7114,45.016667,4.483333
71140,46.9333,4.51667
71141,46.35,4.333333
71142,46.8833,4.11667
71143,46.466667,5.283333
71144,47.0333,4.33333
71145,46.55,4.683333
71146,46.4833,4.71667
71147,46.533333,4.633333
71148,46.1667,4.28333
71149,46.8698,4.5725
71150,46.25,4.783333
71151,46.9167,4.61667
71152,46.7,3.866667
71153,46.8,4.43333
71154,46.816667,4.883333
71155,46.7228,3.68333
71156,46.5,4.8
71157,46.5,5.4
71159,46.65,4.65
7116,44.65,4.366667
71160,46.3,4.316667
71161,46.6,3.98333
71162,46.983333,4.383333
71163,46.4,4.51667
71164,46.583333,4.616667
71165,47.0833,4.16667
71166,46.766667,4.033333
71167,46.8333,4.98333
71168,46.833333,5.2
71169,46.3,4.73333
7117,44.466667,4.216667
71170,46.933333,4.833333
71171,46.8667,4.65
71172,46.766667,4.183333
71173,46.7667,5.16667
71174,46.916667,4.65
71175,46.7667,5.13333
71176,46.483333,3.983333
71177,46.5,5.3
71178,46.35,4.483333
71179,46.652,4.22528
7118,44.583333,4.166667
71180,46.45,4.566667
71181,46.45,4.71667
71182,46.8,4.766667
71183,46.8833,4.58333
71184,47.016667,4.333333
71185,46.35,4.28333
71186,46.95,5.066667
71187,46.75,4.53333
71188,46.933333,4.6
71189,46.75,4.9
71190,46.9914,4.51389
71191,46.816667,4.55
71192,46.8667,4.18333
71193,46.583333,4.8
71194,46.8333,4.8
71195,46.516667,4.9
71196,46.6678,5.32945
71197,46.316667,4.816667
71198,46.6,5.4
71199,46.5,4.65
7120,44.816667,4.3
71200,46.2,4.13333
71201,46.666667,4.65
71202,46.85,4.76667
71203,46.466667,4.3
71204,46.8333,4.83333
71205,46.7323,5.335
71206,46.633333,5.05
71207,46.9167,5.28333
71208,46.916667,5.166667
71209,46.55,5.3
71210,46.283333,4.733333
71211,46.95,4.916667
71212,46.5833,4.23333
71213,46.55,5.05
71214,46.65,4.56667
71215,46.866667,4.933333
71216,46.6667,4.6
71217,46.2795,4.59
71218,46.316667,4.383333
71219,46.6667,4.93333
7122,44.55,4.366667
71220,46.533333,3.783333
71221,46.7823,4.74306
71222,46.633333,4.45
71223,46.9667,4.13333
71224,46.5,4.183333
71225,46.7333,4.73333
71226,46.516667,4.816667
71227,46.6667,3.9
71228,46.783333,5.033333
71229,46.5333,4.28333
7123,44.95,4.333333
71230,46.6,4.066667
71231,46.55,4.45
71232,46.4384,4.19361
71233,46.383333,4.016667
71234,46.592,5.05195
71235,46.35,4.8
71236,46.4,4.75
71237,47.05,4.383333
71238,46.2,4.08333
71239,46.716667,3.966667
7124,45.083333,4.35
71240,46.4167,4.63333
71241,46.766667,4.7
71242,46.6167,4.55
71243,46.466667,5.366667
71244,46.5833,5.06667
71245,46.6,4.85
71246,46.6833,5.16667
71247,46.683333,4.7
71248,46.5667,4.91667
71249,46.633333,4.833333
7125,44.45,4.033333
71250,46.4,4.8
71251,46.9,4.2
71252,46.65,4.78333
71253,46.766667,4.916667
71254,46.9167,5.25
71255,46.65,3.716667
71256,46.7333,5.08333
71257,46.866667,4.833333
71258,46.2667,4.71667
71259,46.233333,4.2
7126,44.45,4.416667
71260,46.283333,4.766667
71261,46.5833,5.03333
71262,46.933333,5.2
71263,46.6333,5.21667
71264,46.45,4.65
71265,46.8333,4.83333
71266,47.083333,4.25
71267,46.4667,4.81667
71268,46.416667,4.216667
71269,46.75,4.85
7127,44.65,4.316667
71270,46.3,4.833333
71271,46.2167,4.11667
71272,46.566667,4.683333
71273,46.6833,3.81667
71274,46.566667,4.833333
71275,46.2748,4.04139
71276,46.4,4.3
71277,46.7181,4.59556
71278,46.683333,4.466667
71279,46.5667,4.41667
7128,45.116667,4.533333
71280,46.716667,3.933333
71281,46.6167,4.13333
71282,46.833333,4.35
71283,46.7,4.91667
71284,46.533333,4.8
71285,46.5333,4.33333
71286,46.616667,4.5
71287,46.4833,4.66667
71288,46.483333,4.616667
71289,46.3,4.48333
7129,44.983333,4.583333
71290,46.383333,4.6
71291,46.2137,4.01695
71292,46.816667,4.733333
71293,46.5833,5.1
71294,46.8392,4.71889
71295,46.8,5.183333
71296,46.65,4.75
71297,46.866667,4.25
71298,46.366667,4.5
71299,46.35,4.7
71300,46.516667,5.333333
71301,46.6167,3.83333
71302,46.7,4.666667
71303,46.65,5.26667
71304,46.35,4.55
71305,46.4833,4.86667
71306,46.666667,4.366667
71307,46.35,4.03333
71308,46.616667,4.85
71309,46.7833,4.38333
7131,44.516667,4.4
71310,46.75,4.45
71311,46.7,5.3
71313,46.95,4.23333
71314,46.816667,5.316667
71315,46.95,5.11667
71316,46.333333,4.416667
71317,46.7333,4.08333
71318,46.55,5.15
71319,46.6833,5.11667
7132,44.533333,4.3
71320,46.633333,4.483333
71321,46.8,4.6
71322,46.95,4.516667
71323,46.5,4.38333
71324,46.75,4.683333
71325,46.4833,3.95
71326,46.85,5.383333
71327,46.2333,4.33333
71328,46.616667,4.8
71329,46.9333,5.15
7133,44.45,4.6
71330,46.583333,3.933333
71331,46.3953,4.17334
71332,46.633333,4.966667
71333,46.7833,4.91667
71334,46.566667,4.15
71335,46.3592,4.31084
71336,46.716667,4.95
71337,46.3167,4.18333
71338,46.533333,4.85
71339,46.3833,4.35
7134,44.5,4.3
71340,46.55,4.216667
71341,46.95,5.03333
71342,46.45,4.116667
71343,46.9167,4.63333
71344,46.533333,4.533333
71345,46.4333,4.81667
71346,46.616667,4.2
71347,46.8167,4.56667
71348,46.533333,3.833333
71349,47.05,4.13333
7135,44.55,3.966667
71350,46.333333,4.683333
71351,46.8839,5.26223
71352,46.783333,5.333333
71353,46.5333,4.86667
71354,46.3853,4.12861
71355,46.916667,5.1
71356,46.6,4.36667
71357,46.95,5.233333
71358,46.4667,4.51667
71359,46.533333,4.933333
7136,44.633333,3.9
71360,46.3167,4.75
71361,46.35,4.216667
71362,46.25,4.7
71363,46.683333,4.55
71364,46.8333,5.15
71365,46.6,5.083333
71366,46.5333,5.01667
71367,46.65,5.3
71368,47.0333,4.26667
71369,46.9,4.716667
7137,44.75,3.933333
71370,46.5333,4.01667
71371,46.35,4.716667
71372,46.1833,4.73333
71373,46.5028,5.06778
71374,46.75,4.7
71375,46.5667,4.46667
71376,47.016667,4.1
71377,46.55,4.81667
71378,46.866667,4.75
71379,46.6,5.31667
7138,44.566667,4.466667
71380,46.683333,5.366667
71381,46.5333,4.56667
71382,46.5048,3.88
71383,46.433333,4.883333
71384,46.6833,4.86667
71385,46.25,4.75
71386,46.65,5.08333
71387,46.5,4.533333
71388,46.5,4.21667
71389,46.566667,3.75
7139,44.766667,4.333333
71390,46.7,4.3
71391,46.816667,4.6
71392,46.65,4.68333
71393,46.216667,4.15
71394,46.4833,4.45
71395,46.5256,4.25806
71396,46.85,5.166667
71397,46.3833,4.61667
71398,46.75,4.983333
71399,46.2895,4.17806
7140,45.108333,4.766667
71400,46.616667,4.583333
71401,46.5667,5.25
71402,46.683333,4.9
71403,46.8,4.7
71404,46.75,4.7
71405,46.85,5.08333
71406,46.333333,4.116667
71407,46.8333,4.11667
71408,46.2,4.216667
71409,46.9,4.48333
7141,44.616667,4.3
71410,46.7,5.05
71411,46.7333,4.18333
71412,46.716667,4.466667
71413,46.8333,4.46667
71415,46.2778,4.12889
71416,46.466667,4.783333
71417,46.6167,4.65
71418,46.433333,4.033333
71419,46.75,5.25
7142,44.716667,3.883333
71420,46.7,4.966667
71421,46.35,4.26667
71422,46.7,4.766667
71423,46.9333,4.95
71424,46.916667,4.583333
71425,46.8833,4.66667
71426,46.75,4.65
71427,46.5833,4.56667
71428,46.183333,4.3
7143,45.35,4.766667
71430,46.8167,4.7
71431,46.833333,4.583333
71432,46.366667,4.85
71433,46.3667,4.23333
71434,46.237,4.1425
71435,46.766667,4.533333
71436,46.7333,4.51667
71437,46.266667,4.25
71438,47.0167,4.45
71439,46.4734,4.08917
7144,44.6,4.05
71440,46.916667,4.1
71441,46.3106,4.55417
71442,46.85,4.633333
71443,46.95,4.9
71444,46.7278,4.86056
71445,46.783333,4.9
71446,46.5667,4.53333
71447,46.816667,4.683333
71448,46.3833,4.85
71449,46.716667,4.55
7145,44.6,4.483333
71450,46.9,4.51667
71451,46.2,4.25
71452,46.5167,4.5
71453,46.25,4.033333
71454,46.6167,5.29167
71455,46.633333,4.616667
71456,46.8167,5.06667
71457,46.933333,5.016667
71458,46.5833,4.53333
71459,46.816667,4.716667
7146,44.75,4.583333
71460,46.4167,4.78333
71461,46.633333,4.616667
71462,46.85,5.01667
71463,46.2162,4.25334
71464,46.883333,4.6
71465,46.6833,4.55
71466,46.8,4.133333
71467,46.95,4.316667
71468,46.8333,4.5
71469,46.283333,4.533333
7147,44.433333,4.083333
71470,46.3333,4.61667
71471,46.6914,4.57028
71472,46.95,4.066667
71473,46.2667,4.36667
71474,46.683333,4.066667
71475,46.7667,4.83333
71476,46.183333,4.766667
71477,46.6167,4.4
71478,46.65,4.183333
71479,46.8333,4.43333
7148,44.35,4.05
71480,46.9,4.616667
71481,46.2,4.76667
71482,46.833333,4.333333
71483,46.3333,4.28333
71484,46.683333,5.25
71485,46.6833,4.66667
71486,46.633333,4.366667
71487,46.2545,4.73556
71488,46.466667,4.566667
71489,46.6667,5.06667
7149,44.816667,4.4
71490,46.5342,4.125
71491,46.416667,4.033333
71492,46.5667,4.61667
71493,46.95,4.55
71494,46.4,4.86667
71495,46.516667,4.6
71496,46.9,4.65
71497,46.333333,4.833333
71498,46.6167,4.7
71499,46.666667,4.3
7150,44.9,4.366667
71500,46.3106,4.11584
71501,46.716667,4.633333
71502,46.8333,4.93333
71503,46.65,4.666667
71504,46.9,5.08333
71505,46.683333,4.6
71506,46.6333,5.41667
71507,46.583333,4.666667
71508,46.6167,5.1
71509,47.0123,4.18223
7151,45.016667,4.316667
71510,46.266667,4.083333
71511,46.35,4.833333
71512,46.65,4.86667
71513,46.383333,4.866667
71514,46.745,5.31584
71515,46.6,4.683333
71516,46.7833,5.21667
71517,46.9,5.1
71518,46.3,4.68333
71519,46.816667,5.116667
7152,45.033333,4.833333
71520,46.7333,4.85
71521,46.55,4.583333
71522,46.6333,4.98333
71523,46.716667,5.183333
71524,46.4167,4.5
71525,46.35,4.683333
71526,46.3,4.71667
71527,47.05,4.216667
71528,46.6333,5.18333
71529,46.433333,4.483333
71530,47.0073,4.47139
71531,46.783333,4.2
71532,46.5167,4.68333
71533,46.2,4.266667
71534,46.75,5.36667
71535,47.016667,4.233333
71536,46.883333,5.216667
71537,46.8,4.1
71538,46.75,5.116667
71539,46.9333,4.5
7154,44.733333,4.083333
71540,46.766667,4.45
71541,46.8333,5.33333
71542,46.683333,4.133333
71543,46.5667,4.9
71544,46.866667,5.116667
71545,46.3,4.6
71546,46.316667,4.533333
71547,46.3833,4.5
71548,46.716667,5.066667
71549,46.5167,4.95
71550,46.5,4.883333
71551,46.8167,4.25
71552,46.666667,4.016667
71553,46.2984,4.26056
71554,46.333333,4.15
71555,46.7167,4.88333
71556,46.266667,4.8
71557,46.4289,4.02528
71558,46.483333,5.25
71559,46.2833,4.33333
7156,44.683333,4.266667
71561,46.266667,4.216667
71562,46.4167,4.31667
71563,46.633333,4.6
71564,46.45,4.33333
71565,46.633333,4.066667
71566,46.9,5.01667
71567,46.3,4.716667
71568,46.7,5.11667
7157,44.616667,4.716667
71570,46.883333,4.966667
71571,46.4,4.43333
71572,46.583333,4.85
71573,46.35,4.06667
71574,46.366667,4.733333
71575,46.5,4.083333
71576,46.5333,4.93333
71577,46.8,5.1
71578,46.95,5.16667
71579,46.766667,4.616667
7158,44.8,4.35
71580,46.6595,5.23639
71581,46.35,4.016667
71582,46.4667,4.6
71583,46.266667,4.766667
71584,46.45,4.83333
71585,46.8428,4.86584
71586,46.283333,4.333333
71587,46.4833,4.58333
71588,46.45479,4.05953
71589,46.6833,3.7084
71590,46.466667,4.15
71591,46.45,4.88333
7160,45.2,4.533333
7161,44.716667,4.2
7162,44.516667,4.3
7165,44.933333,4.5
7166,45.033333,4.566667
7167,44.8,4.616667
7168,44.316667,4.45
7169,45.166667,4.816667
7170,45.083333,4.566667
7171,44.45,4.15
7172,45.283333,4.733333
7173,44.783333,4.266667
7175,44.7,3.933333
7176,44.483333,4.15
7177,45.016667,4.783333
7178,44.666667,4.283333
7179,44.75,4.516667
7180,44.966667,4.466667
7181,44.75,4.75
7182,44.633333,4.316667
7183,44.466667,4.366667
7184,44.766667,4.6
7186,44.733333,4.6
7187,44.6,4.266667
7188,45.183333,4.683333
7189,44.483333,4.216667
7190,44.5,4.45
7191,44.583333,4.7
7192,45.083333,4.466667
7193,44.566667,4.3
7194,44.683333,4.616667
7196,44.55,4.216667
7197,45.233333,4.65
7198,44.783333,4.733333
7199,44.483333,4.283333
7200,44.733333,4.15
72001,48.066667,0.116667
72002,48.405,0.325278
72003,47.966667,0.15
72004,48.04,-0.0591667
72005,48.366667,0.183333
72006,48.4,0.083333
72008,47.9333,0.183333
72009,47.783333,-0.116667
7201,44.45,4.35
72010,47.8833,-0.233333
72011,48.333333, -     
72012,48.2,0.083333
72013,47.683333,0.266667
72015,48.4333,0.333333
72016,47.9,-0.35
72017,48.0167,-0.066667
72018,48.2634,0.371111
72019,47.95,-0.25
7202,44.516667,4.066667
72020,48.2333,0.683333
72021,47.866667,-0.2
72022,47.7667,-0.158333
72023,48.166667,0.233333
72024,48.1,0.15
72025,47.683333,-0.166667
72026,48.15,0.366667
72027,47.7,0.566667
72028,47.7667,0.4
72029,48.216667,0.133333
72031,48.0833,0.516667
72033,48.0667,-0.066667
72034,48.383333,0.05
72035,47.8333,0.75
72036,48.366667,0.083333
72037,48.45,0.35
72038,48.133333,0.566667
72039,48.1833,0.433333
7204,45.016667,4.4
72040,48.166667,0.533333
72041,48.0833,0.633333
72042,47.966667,0.55
72043,48.3333,0.133333
72044,47.766667,-0.05
72045,48.0167,-0.033333
72046,48.016667,0.483333
72047,47.9167,0.333333
72048,48.1742,0.395556
72049,47.65,0.35
7205,45.183333,4.633333
72050,47.9667,-0.233333
72051,47.833333,0.066667
72052,47.7333,0.516667
72053,47.933333,0.416667
72054,48.0333,0.333333
72056,48.383333,0.133333
72057,48.0775,0.745556
72058,47.983333,0.283333
